Topic,Words,Frequency,Timestamp
13,"are zombies, millionaires are, dubai for, moving to dubai, and tax benefits",2,2021-08-15 01:06:11.600000000
14,"india, hindu, in india, covid, sent to participants",22,2021-08-15 01:06:11.600000000
15,"turkey, greece, turkish, afghan, of afghan migrant",27,2021-08-15 01:06:11.600000000
16,"mask, masks, facial recognition, facial, wear",33,2021-08-15 01:06:11.600000000
17,"former health minister, former health, coronavirus, endangering, handling of",7,2021-08-15 01:06:11.600000000
18,"election, partisan, supreme court, supreme, court",13,2021-08-15 01:06:11.600000000
19,"belarus, belarus border, poland to build, fence, border",16,2021-08-15 01:06:11.600000000
20,"saudi, arabia, saudi arabia, yemen, in yemen",22,2021-08-15 01:06:11.600000000
21,"climate, climate change, change, fossil, on climate",49,2021-08-15 01:06:11.600000000
22,"lack social, poverty, economy, jobless, benefits",15,2021-08-15 01:06:11.600000000
23,"google, hackers, russia, ransomware, cyberattacks",22,2021-08-15 01:06:11.600000000
24,"facebook, whatsapp, social, data, users",27,2021-08-15 01:06:11.600000000
25,"bolsonaro, brazil, bolsonaro says, jair, jair bolsonaro",36,2021-08-15 01:06:11.600000000
26,"poland, hungary, poland over, orban, polish",10,2021-08-15 01:06:11.600000000
27,"pope, francis, pope francis, bishop, catholic",35,2021-08-15 01:06:11.600000000
28,"sea, china sea, south china, south china sea, china",24,2021-08-15 01:06:11.600000000
29,"plane, mig bison, plane hijacked, plane hijacked in, hijacked in",9,2021-08-15 01:06:11.600000000
30,"zealand, new zealand, new, lockdown, covid",54,2021-08-15 01:06:11.600000000
31,"nazi, german, synagogue, farright, strache",21,2021-08-15 01:06:11.600000000
32,"trillion budget package, manchin calls, budget package, texas gov greg, pause on the",2,2021-08-15 01:06:11.600000000
33,"navalny, alexei, alexei navalny, kremlin, poisoning",9,2021-08-15 01:06:11.600000000
35,"xinjiang, genocide, died kazakhs, they were dragged, had died kazakhs",9,2021-08-15 01:06:11.600000000
36,"myanmar, shadow government, shadow, myanmar shadow government, myanmar shadow",8,2021-08-15 01:06:11.600000000
37,"fukushima, water, nuclear, undersea tunnel, plant",9,2021-08-15 01:06:11.600000000
38,"tokyo, olympics, olympic, paralympics, tokyo paralympics",8,2021-08-15 01:06:11.600000000
39,"nord, nord stream, gas pipeline, stream, pipeline",5,2021-08-15 01:06:11.600000000
40,"australia, submarine, submarine deal, morrison, deal",45,2021-08-15 01:06:11.600000000
41,"depth of chinese, over projects damaged, foothold india, expert panel maps, is china influence",2,2021-08-15 01:06:11.600000000
42,"mexico, in mexico, mexican, mexico welcomes, migrant",22,2021-08-15 01:06:11.600000000
43,"imran khan, khan, imran, pakistan, pm imran khan",30,2021-08-15 01:06:11.600000000
44,"prince, prince andrew, andrew, queen, served",24,2021-08-15 01:06:11.600000000
45,"japan, yakuza, sentenced to death, in japan, sentenced to",18,2021-08-15 01:06:11.600000000
46,"discovered, ancient, found, found in, discovered in",27,2021-08-15 01:06:11.600000000
47,"wave and daily, amid deadly covid, covid wave vaccine, gripped by fifth, western vaccines amid",1,2021-08-15 01:06:11.600000000
48,"amazon, deforestation, the amazon, rainforest, trees",28,2021-08-15 01:06:11.600000000
49,"lebanon, beirut, fuel, hezbollah, explosion",15,2021-08-15 01:06:11.600000000
50,"venezuela, in private hands, state food, policies recede, private hands",8,2021-08-15 01:06:11.600000000
51,"wildfires, block of flats, of flats, block of, wildfires are",7,2021-08-15 01:06:11.600000000
52,"netanyahu, witness in netanyahu, in netanyahu, witness in, prosecution witness in",4,2021-08-15 01:06:11.600000000
53,"says spavor, media says spavor, offers aid and, wang offers, friendship on",3,2021-08-15 01:06:11.600000000
54,"ice, melt, temperature, warmest, scientists",12,2021-08-15 01:06:11.600000000
55,"macron, france, macron says, macron says france, france macron",8,2021-08-15 01:06:11.600000000
56,"rescue dogs, dogs, rescue, rescue dogs shot, dogs shot",16,2021-08-15 01:06:11.600000000
57,"iran, nuclear, nuclear deal, on iran, deal",10,2021-08-15 01:06:11.600000000
58,"for long haul, long haul consul, and kurdistan, us will stay, iraq and kurdistan",1,2021-08-15 01:06:11.600000000
59,"israel, vaccine, covid, vaccines, booster",25,2021-08-15 01:06:11.600000000
60,"italian life expectancy, downyears in, downyears, covid italian life, life expectancy downyears",1,2021-08-15 01:06:11.600000000
61,"dies, aged, dies aged, norm macdonald, macdonald",31,2021-08-15 01:06:11.600000000
62,"refugees, standoff, polandisraeli, stuck in polandbelarus, for asylumseekers at",5,2021-08-15 01:06:11.600000000
63,"ethiopia, in ethiopia, tigray, ethiopia tigray, tigrayan",16,2021-08-15 01:06:11.600000000
64,"circle, inner circle, inner, inner circle putin, circle putin",10,2021-08-15 01:06:11.600000000
65,"canal, suez, suez canal, ship, blocked",7,2021-08-15 01:06:11.600000000
66,"niger, gunmen, nigerian, nigeria, sahara",19,2021-08-15 01:06:11.600000000
67,"faroe islands, faroe, islands, dolphins, slaughtered",38,2021-08-15 01:06:11.600000000
68,"brazil, humpback whale deaths, deaths break, record more than, break brazil record",2,2021-08-15 01:06:11.600000000
69,"huawei, huawei stole, our tech, and created, and created ato",8,2021-08-15 01:06:11.600000000
70,"oil spill, spill, oil, gulf of mexico, gulf of",5,2021-08-15 01:06:11.600000000
71,"vaccine, vaccines, worth of food, sinovac, china",15,2021-08-15 01:06:11.600000000
72,"merkel, angela, angela merkel, german, germany",16,2021-08-15 01:06:11.600000000
73,"trudeau, protesters, gravel, antilogging, of civil disobedience",22,2021-08-15 01:06:11.600000000
74,"family refuses testing, spreads misinformation level, parents pull, parents pull kids, schools as district",3,2021-08-15 01:06:11.600000000
75,"korea, north korea, north, korea rejects, north korea rejects",12,2021-08-15 01:06:11.600000000
76,"azerbaijan, armenian, blames azerbaijan, russia blames azerbaijan, blames azerbaijan for",5,2021-08-15 01:06:11.600000000
77,"thunberg, greta, greta thunberg, climate, that uk is",7,2021-08-15 01:06:11.600000000
78,"elephants, chimpanzee, zoo, having affair with, having affair",19,2021-08-15 01:06:11.600000000
79,"woman, rape, raped, india, in india",24,2021-08-15 01:06:11.600000000
80,"taliban, women, afghan, afghan women, afghanistan",198,2021-08-15 01:06:11.600000000
81,"australia, covid, lockdown, sydney, melbourne",17,2021-08-15 01:06:11.600000000
82,"tiktok, the crate, data to china, the crate challenge, crate challenge",6,2021-08-15 01:06:11.600000000
83,"plastic, cutlery, singleuse plastic, singleuse, excessive packaging in",6,2021-08-15 01:06:11.600000000
84,"never replace, defense plans, replace nato, replace nato says, never replace nato",2,2021-08-15 01:06:11.600000000
85,"mosque, due to restoration, sincewas, over by us, court docs neonazi",2,2021-08-15 01:06:11.600000000
86,"kabul, drone, drone strike, airport, kabul airport",140,2021-08-15 01:06:11.600000000
87,"bob dylan, dylan, sexually abusing, bob, sexual",8,2021-08-15 01:06:11.600000000
88,"coal, steel, new coal, power, gw of new",14,2021-08-15 01:06:11.600000000
89,"cannabis, for own use, considers allowing tourists, be allowed italy, decree legalizing cannabis",7,2021-08-15 01:06:11.600000000
90,"sputnik, vaccine shows covid, covid efficacy in, sputnik vaccine shows, shows covid efficacy",6,2021-08-15 01:06:11.600000000
92,"cuba, cuba begins, children as young, as young as, young as",22,2021-08-15 01:06:11.600000000
93,"farmers, rally, indian farmers, laws, rally against",4,2021-08-15 01:06:11.600000000
94,"amazon, report says amazon, says amazon, pay to, pay",9,2021-08-15 01:06:11.600000000
95,"biden, and zelenskyy, president accomplishes, visit with biden, with biden meeting",2,2021-08-15 01:06:11.600000000
96,"floods, scientists see link, of dirty money, belgium fuelled, between climate",4,2021-08-15 01:06:11.600000000
97,"ikea, acrossproduct lines ikea, shortages acrossproduct, close restaurants due, ikea hit by",3,2021-08-15 01:06:11.600000000
98,"brains, musk, mini brains, elon, elon musk",9,2021-08-15 01:06:11.600000000
99,"banks storing year, banks storing, year in tax, european banks storing, storing year",1,2021-08-15 01:06:11.600000000
-1,"to, in, of, the, for",2257,2021-09-16 22:29:51.800000000
0,"wuhan, china, pcr, covid, months before",47,2021-09-16 22:29:51.800000000
1,"israel, palestinian, israeli, palestinians, hamas",87,2021-09-16 22:29:51.800000000
2,"antidoping, in moscow to, russian, moscow to, ukraine",9,2021-09-16 22:29:51.800000000
3,"vaccine, covid vaccine, covid, pfizer, vaccines",126,2021-09-16 22:29:51.800000000
4,"police, shooting, serial killer, serial, statue",64,2021-09-16 22:29:51.800000000
5,"johnson, boris, boris johnson, brexit, uk",89,2021-09-16 22:29:51.800000000
6,"covid, delta, variant, delta variant, covid deaths",49,2021-09-16 22:29:51.800000000
7,"space, earth, space station, station, in space",74,2021-09-16 22:29:51.800000000
8,"taliban, afghanistan, afghan, the taliban, kabul",104,2021-09-16 22:29:51.800000000
9,"china, evergrande, property, chinese, us",104,2021-09-16 22:29:51.800000000
10,"hong, kong, hong kong, tiananmen, tiananmen massacre",43,2021-09-16 22:29:51.800000000
11,"north, korea, north korea, kim, korean",79,2021-09-16 22:29:51.800000000
12,"taiwan, china, defence, zone, defence zone",138,2021-09-16 22:29:51.800000000
13,"new sanctions, sanctions, understand reality, for new sanctions, voting for new",4,2021-09-16 22:29:51.800000000
14,"bangladesh, india, in bangladesh, hindu, durga puja",34,2021-09-16 22:29:51.800000000
15,"turkey, erdogan, turkish, erdogan says, buy more russian",28,2021-09-16 22:29:51.800000000
16,"mask, gas station, face mask, face, germany gas station",28,2021-09-16 22:29:51.800000000
18,"trump, most europeans believe, strange white, era of relentless, strange white house",6,2021-09-16 22:29:51.800000000
19,"belarus, lukashenko, wall on, to spend overmillion, on wall on",14,2021-09-16 22:29:51.800000000
20,"saudi, yemen, arabia, saudi arabia, cbd",25,2021-09-16 22:29:51.800000000
21,"climate, climate change, change, emissions, action",83,2021-09-16 22:29:51.800000000
22,"debt, economic, economy, global, millennials",32,2021-09-16 22:29:51.800000000
23,"youtube, app, hackers, google, navalny app",37,2021-09-16 22:29:51.800000000
24,"facebook, instagram, whatsapp, outage, users",82,2021-09-16 22:29:51.800000000
25,"bolsonaro, brazil, brazil bolsonaro, brazilian, jair",48,2021-09-16 22:29:51.800000000
26,"poland, eu, polish, hungary, polish regions",45,2021-09-16 22:29:51.800000000
27,"catholic, church, pope, catholic church, french catholic",83,2021-09-16 22:29:51.800000000
28,"carrier, british carrier, china sea, sea, south china",16,2021-09-16 22:29:51.800000000
29,"plane, crashes, eight dead as, as private jet, plane crash eight",9,2021-09-16 22:29:51.800000000
30,"zealand, new zealand, new, earthquake, magnitudeearthquake",40,2021-09-16 22:29:51.800000000
31,"nazi, trial, camp, german, nazi death camp",42,2021-09-16 22:29:51.800000000
33,"navalny, alexei, alexei navalny, critic, kremlin critic",14,2021-09-16 22:29:51.800000000
34,"sndal, rinc ndrw sndal, and sualassult, rinc, and sualassult lwsuit",1,2021-09-16 22:29:51.800000000
35,"uyghurs, xinjiang, detective in, detective, detective in exile",22,2021-09-16 22:29:51.800000000
36,"myanmar, junta, suu, kyi, suu kyi",12,2021-09-16 22:29:51.800000000
37,"fukushima, nuclear, plant, nuclear power, fukushima wastewater",8,2021-09-16 22:29:51.800000000
38,"olympics, tokyo, olympic, boycott, beijing",11,2021-09-16 22:29:51.800000000
39,"gas, oil, prices, nord, nord stream",20,2021-09-16 22:29:51.800000000
40,"australia, submarine, france, submarine deal, deal",95,2021-09-16 22:29:51.800000000
41,"indian, arunachal, india, troops, faceoff",7,2021-09-16 22:29:51.800000000
42,"mexico, in mexico, mexican, warrants for more, seeking arrest warrants",25,2021-09-16 22:29:51.800000000
43,"pakistan, khan, blasphemy, in pakistan, water from mosque",17,2021-09-16 22:29:51.800000000
44,"prince, prince andrew, andrew, queen, charles",28,2021-09-16 22:29:51.800000000
45,"japan, in japan, suicides, record high, child suicides",25,2021-09-16 22:29:51.800000000
46,"ancient, humans, found, shows humans, america",25,2021-09-16 22:29:51.800000000
47,"parents in iran, children left without, of children left, left without parents, without parents in",1,2021-09-16 22:29:51.800000000
48,"amazon, rainforest, indigenous, world oldest, deforestation",14,2021-09-16 22:29:51.800000000
49,"lebanon, beirut, hezbollah, blast, lebanese",32,2021-09-16 22:29:51.800000000
50,"venezuela, maduro, zeros, currency, venezuelans",15,2021-09-16 22:29:51.800000000
51,"wildfires, fires, smoke, australia, burning",8,2021-09-16 22:29:51.800000000
52,"netanyahu, bennett, asleep meeting, fell asleep meeting, biden fell asleep",5,2021-09-16 22:29:51.800000000
53,"influence great again, counter russia and, and china make, influence great, spheres of influence",1,2021-09-16 22:29:51.800000000
54,"ice, arctic, on record, record, the",10,2021-09-16 22:29:51.800000000
55,"macron, french, france, egg, emmanuel",28,2021-09-16 22:29:51.800000000
56,"dogs, caught covid, owners, killed, dog",7,2021-09-16 22:29:51.800000000
57,"iran, nuclear, nuclear talks, talks, iran nuclear",10,2021-09-16 22:29:51.800000000
58,"iraq, iraqi, proiranian, results, election results as",8,2021-09-16 22:29:51.800000000
59,"israel, booster, green pass, require booster, green pass israel",12,2021-09-16 22:29:51.800000000
60,"continue to decline, numbers in italy, in italy continue, coronavirus numbers in, italy continue to",1,2021-09-16 22:29:51.800000000
61,"dies, sinclair, dies at, sinclair dies, clive sinclair dies",6,2021-09-16 22:29:51.800000000
62,"woke drive, in woke drive, diversity poland says, in woke, evidence of extremism",2,2021-09-16 22:29:51.800000000
63,"ethiopia, tigray, in ethiopia, weapons during, in tigray",22,2021-09-16 22:29:51.800000000
64,"russia, daily, record, deaths, daily covid",19,2021-09-16 22:29:51.800000000
66,"sankara, nigerian, sierra leone, leone, sierra",8,2021-09-16 22:29:51.800000000
67,"dolphin, faroe, faroe islands, slaughter, islands",20,2021-09-16 22:29:51.800000000
68,"brazil, deaths in seconddeadliest, in seconddeadliest outbreak, seconddeadliest outbreak brazil, in seconddeadliest",6,2021-09-16 22:29:51.800000000
69,"huawei, meng, wanzhou, meng wanzhou, huawei executive",23,2021-09-16 22:29:51.800000000
70,"oil, tanker, oil tanker, sea oil tanker, tanker could leave",8,2021-09-16 22:29:51.800000000
71,"vaccine, usa vow to, to turkeys are, proof vaccinations given, in usa vow",5,2021-09-16 22:29:51.800000000
72,"merkel, german, germany, chancellor, angela",34,2021-09-16 22:29:51.800000000
73,"and surveilling, revealed pipeline company, surveilling protesters, for arresting and, minnesota police for",1,2021-09-16 22:29:51.800000000
74,"lockdown, schools, frontline workers and, madrid since the, examining introducing",6,2021-09-16 22:29:51.800000000
75,"cruz over covid, time after holiday, mandate skorea, territory chief michael, skorea daily covid",2,2021-09-16 22:29:51.800000000
76,"azerbaijan, drill near, drill, near tense, zionist presence",6,2021-09-16 22:29:51.800000000
77,"prize, nobel, thunberg, greta, greta thunberg",39,2021-09-16 22:29:51.800000000
78,"sumatran tiger, sumatran, tiger, sumatran tiger found, tiger found dead",9,2021-09-16 22:29:51.800000000
79,"raped, girl, rape, indian, yearold",15,2021-09-16 22:29:51.800000000
80,"women, taliban, afghan, afghan women, girls",47,2021-09-16 22:29:51.800000000
81,"australia, melbourne, lockdown, sydney, longest lockdown",21,2021-09-16 22:29:51.800000000
82,"tiktok, tiktok for, minutes, challenge, douyinits version of",6,2021-09-16 22:29:51.800000000
83,"plastic, and vegetables, vegetables, waste, plastic waste",20,2021-09-16 22:29:51.800000000
84,"nato, nato fm, than sweden, russian mission as, mission as",4,2021-09-16 22:29:51.800000000
85,"assange, assassinating, julian, julian assange, assassinating julian",18,2021-09-16 22:29:51.800000000
86,"drone strike, drone, kabul, strike, kabul drone",33,2021-09-16 22:29:51.800000000
87,"sexual, child, sex, abused, daughter",16,2021-09-16 22:29:51.800000000
88,"coal, power, australian coal, power crunch, crunch",33,2021-09-16 22:29:51.800000000
89,"cannabis, decriminalize, to decriminalize, decriminalizing cannabis, on decriminalizing",13,2021-09-16 22:29:51.800000000
90,"sputnik, vaccine, covid vaccine, antibody level, sputnik light",10,2021-09-16 22:29:51.800000000
92,"syndrome, havana syndrome, havana, cuba, cuban",20,2021-09-16 22:29:51.800000000
93,"farmers, modi, indian, india, oxford university press",14,2021-09-16 22:29:51.800000000
94,"amazon, teamsters, warehouse, workers, employees",13,2021-09-16 22:29:51.800000000
95,"simmer down, usfrench spat seems, usfrench spat, down after bidenmacron, seems to simmer",1,2021-09-16 22:29:51.800000000
96,"shanxi, floods, in shanxi, displaced in, shanxi province",10,2021-09-16 22:29:51.800000000
97,"win coveted dining, restaurants win, surprises fans, plate sticker no, tsars nine",3,2021-09-16 22:29:51.800000000
98,"blind, musk, and procorporate, moving headquarters, vision in legally",4,2021-09-16 22:29:51.800000000
99,"pandora, pandora papers, papers, tax, world leaders",72,2021-09-16 22:29:51.800000000
-1,"to, in, of, the, for",1843,2021-10-19 19:53:32.000000000
0,"wuhan, bird flu, bird, flu, china",66,2021-10-19 19:53:32.000000000
1,"israel, palestinian, israeli, palestinians, gaza",94,2021-10-19 19:53:32.000000000
2,"ukraine, russia, us warns, invasion, russian",27,2021-10-19 19:53:32.000000000
3,"vaccine, covid, pfizer, covid vaccine, vaccines",102,2021-10-19 19:53:32.000000000
4,"police, protest, in, statue, man",41,2021-10-19 19:53:32.000000000
5,"johnson, boris, brexit, boris johnson, fishing",47,2021-10-19 19:53:32.000000000
6,"covid, variant, delta, delta variant, uk",55,2021-10-19 19:53:32.000000000
7,"space, debris, antisatellite, russian antisatellite, test",57,2021-10-19 19:53:32.000000000
8,"taliban, afghanistan, afghan, kabul, us",48,2021-10-19 19:53:32.000000000
9,"china, xi, evergrande, jinping, xi jinping",94,2021-10-19 19:53:32.000000000
10,"hong, kong, hong kong, security, law",33,2021-10-19 19:53:32.000000000
11,"korea, north, north korea, kim, korean",37,2021-10-19 19:53:32.000000000
12,"taiwan, china, of taiwan, us, taiwan independence",99,2021-10-19 19:53:32.000000000
13,"superyachts enjoy, zen at sea, superyachts enjoy pandemic, seek zen, as rich seek",1,2021-10-19 19:53:32.000000000
14,"india, in india, muslims, hindus, bangladesh",20,2021-10-19 19:53:32.000000000
15,"turkey, erdogan, greece, turkish, ambassadors",31,2021-10-19 19:53:32.000000000
16,"masks, used medical, used medical gloves, medical gloves, gloves",10,2021-10-19 19:53:32.000000000
17,"germany, cases, coronavirus, covid, epidemic minister germany",22,2021-10-19 19:53:32.000000000
18,"pew, us democracy, survey finds, democracy, survey",11,2021-10-19 19:53:32.000000000
19,"belarus, border, migrants, lukashenko, poland",110,2021-10-19 19:53:32.000000000
20,"saudi, crown prince, arabia, saudi arabia, crown",44,2021-10-19 19:53:32.000000000
21,"climate, change, climate change, fossil, emissions",172,2021-10-19 19:53:32.000000000
22,"worse, economy, spending, the pandemic, than",15,2021-10-19 19:53:32.000000000
23,"cyberattack, gas stations, gas stations across, stations across, hackers",21,2021-10-19 19:53:32.000000000
24,"facebook, zuckerberg, mark zuckerberg, facebook whistleblower, mark",30,2021-10-19 19:53:32.000000000
25,"bolsonaro, brazil, jair, jair bolsonaro, brazilian",22,2021-10-19 19:53:32.000000000
26,"poland, polish, eu, abortion, hungary",41,2021-10-19 19:53:32.000000000
27,"pope, francis, pope francis, vatican, to visit canada",22,2021-10-19 19:53:32.000000000
28,"sea, china sea, south china, south china sea, china",31,2021-10-19 19:53:32.000000000
29,"plane, crash, boeing, jet, landing",13,2021-10-19 19:53:32.000000000
30,"zealand, new zealand, new, earthquake, daily",17,2021-10-19 19:53:32.000000000
31,"nazi, german, germany, farright, jews",24,2021-10-19 19:53:32.000000000
32,"passtrln, monologue from, at kennedy center, at kennedy, bill ending",2,2021-10-19 19:53:32.000000000
33,"navalny, critic, kremlin critic, alexei, alexei navalny",6,2021-10-19 19:53:32.000000000
34,"with him lithuanian, baffled by merkellukashenko, talking with him, in talking, him lithuanian",1,2021-10-19 19:53:32.000000000
35,"genocide, xinjiang, domes, china, uyghur",15,2021-10-19 19:53:32.000000000
36,"myanmar, myanmar military, homes and churches, factory in serbia, serbia cry",12,2021-10-19 19:53:32.000000000
37,"in japan nagasaki, for korean, memorial for korean, japan nagasaki, erected in japan",5,2021-10-19 19:53:32.000000000
38,"olympics, winter olympics, winter, beijing, beijing winter olympics",8,2021-10-19 19:53:32.000000000
39,"gas, pipeline, oil, germany suspends, opec",12,2021-10-19 19:53:32.000000000
40,"australia, submarine, submarine deal, australian, lied",26,2021-10-19 19:53:32.000000000
41,"india, border, and india must, says sharma, explain themselves says",11,2021-10-19 19:53:32.000000000
42,"mexico, mexican, cartel, in mexico, el",17,2021-10-19 19:53:32.000000000
43,"pakistan, india, missile amid tensions, win against india, pakistan win",14,2021-10-19 19:53:32.000000000
44,"queen, prince, queen elizabeth, elizabeth, prince andrew",41,2021-10-19 19:53:32.000000000
45,"japan, row inmates sue, sue over sameday, japan death row, inmates sue",11,2021-10-19 19:53:32.000000000
46,"vikings, ancient, in north america, ago, in north",31,2021-10-19 19:53:32.000000000
47,"avigdor liberman conflict, avigdor liberman, not far off, iran matter, liberman conflict with",1,2021-10-19 19:53:32.000000000
48,"deforestation, amazon, to end deforestation, end deforestation, end deforestation by",39,2021-10-19 19:53:32.000000000
49,"lebanon, lebanese, hezbollah, beirut, smuggling",11,2021-10-19 19:53:32.000000000
50,"venezuela, of crimes against, of crimes, crimes against humanity, us guilty of",7,2021-10-19 19:53:32.000000000
51,"murdoch candles, burn in melbourne, rupert and lachlan, moguls, candles burn in",1,2021-10-19 19:53:32.000000000
52,"netanyahu, in court, stand, as exaide prepares, get whatever they",4,2021-10-19 19:53:32.000000000
53,"forging partnership for, largest emitters, and china some, largest emitters at, partnership for the",2,2021-10-19 19:53:32.000000000
54,"on record, on record this, record this, had its, hottest",6,2021-10-19 19:53:32.000000000
55,"macron, french, over french cartoons, row over french, pakistan islamists",8,2021-10-19 19:53:32.000000000
56,"dog, pets, dogs, pet, owners",21,2021-10-19 19:53:32.000000000
57,"iran, nuclear, nuclear deal, israel, deal",20,2021-10-19 19:53:32.000000000
58,"failed assasination attempt, assasination, assasination attempt amid, of iraqi pm, strikes home",1,2021-10-19 19:53:32.000000000
59,"israel, covid, vaccinating kidsby midnovember, variants this, vaccine dose salman",6,2021-10-19 19:53:32.000000000
60,"italy, mediterranean, more extreme rain, bring more extreme, structure and it",4,2021-10-19 19:53:32.000000000
61,"dies, travis scott, travis, astroworld, klerk",21,2021-10-19 19:53:32.000000000
62,"year here why, last year here, uyghur refugees last, zero uyghur refugees, zero uyghur",3,2021-10-19 19:53:32.000000000
63,"ethiopia, tigray, in ethiopia, ethiopian, capital",44,2021-10-19 19:53:32.000000000
64,"record, russia, covid, deaths, as covid",17,2021-10-19 19:53:32.000000000
65,"chains harvey milk, launches ship named, named for gay, milk us navy, navy launches ship",2,2021-10-19 19:53:32.000000000
66,"niger, burkina, faso, burkina faso, attack",7,2021-10-19 19:53:32.000000000
67,"shark, whale, whales, captive, holidays that",15,2021-10-19 19:53:32.000000000
68,"allegedly part of, allegedly part, kill suspects allegedly, of bank robbery, bank robbery gang",4,2021-10-19 19:53:32.000000000
69,"telecoms us operating, operating licence citing, operating licence, china telecoms us, china telecoms",1,2021-10-19 19:53:32.000000000
70,"tanker, oil, oman, of oman, oil tanker",13,2021-10-19 19:53:32.000000000
71,"saysof population have, add china, covaxin to, covaxin to the, india covaxin",2,2021-10-19 19:53:32.000000000
72,"merkel, germany, chancellor, german, angela",8,2021-10-19 19:53:32.000000000
73,"pipeline, rcmp, in bc, protesters, canadian",7,2021-10-19 19:53:32.000000000
74,"as armed gang, rush to shelter, storms beach, gang storms, shelter as armed",1,2021-10-19 19:53:32.000000000
75,"skorea, shots as severe, goal ofvaccinations, as severe cases, reaches goal ofvaccinations",2,2021-10-19 19:53:32.000000000
76,"azerbaijan, armenia, armenia armenia, and azerbaijan, clash",7,2021-10-19 19:53:32.000000000
77,"thunberg, greta, greta thunberg, prize, nobel",14,2021-10-19 19:53:32.000000000
78,"elephants, elephant, poachers, poacher, ivory",13,2021-10-19 19:53:32.000000000
79,"raped, raped by, girl, men in western, girlsays she was",16,2021-10-19 19:53:32.000000000
80,"taliban, women, afghanistan, the taliban, mazarisharif",7,2021-10-19 19:53:32.000000000
81,"australia, jailed for two, for two years, melbourne, covid",17,2021-10-19 19:53:32.000000000
82,"tiktok, pushing, tiktoker jinn kid, off byreports, culture by telling",5,2021-10-19 19:53:32.000000000
83,"plastic, waste, plastic waste, singleuse, plastics",15,2021-10-19 19:53:32.000000000
84,"nato, military buildup, buildup, of nato moves, build up defenses",4,2021-10-19 19:53:32.000000000
85,"assange, julian, julian assange, appeal, extradition",9,2021-10-19 19:53:32.000000000
86,"drone strike, drone, strike, strike that killed, that killed afghan",16,2021-10-19 19:53:32.000000000
87,"worker admits, two women and, murdering two women, murdering two, worker",12,2021-10-19 19:53:32.000000000
88,"coal, power, climate, coal power, phase",30,2021-10-19 19:53:32.000000000
89,"cannabis, marijuana, of drugs for, drugs for personal, decriminalize",8,2021-10-19 19:53:32.000000000
90,"sputnik, vaccine, covid vaccines dishonest, accelerate mutual recognition, resistant russians putin",5,2021-10-19 19:53:32.000000000
92,"cuba, cuba accuses, cuba accuses us, protests, cuban",10,2021-10-19 19:53:32.000000000
93,"modi, farm laws, laws, to repeal, repeal",10,2021-10-19 19:53:32.000000000
94,"amazon, amazon to stop, to stop accepting, stop accepting, amazon to",14,2021-10-19 19:53:32.000000000
95,"biden, why want, out the former, bidens meeting with, strike in prison",2,2021-10-19 19:53:32.000000000
96,"rain, floods, flooding, heavy rain, heavy",7,2021-10-19 19:53:32.000000000
98,"musk, elon, elon musk, tesla, world hunger",37,2021-10-19 19:53:32.000000000
99,"tax, corporate, corporate tax, minimum, corporate tax deal",14,2021-10-19 19:53:32.000000000
-1,"to, in, the, of, for",1390,2021-11-21 17:17:12.200000000
0,"china, flu, bird flu, bird, for tumbling births",24,2021-11-21 17:17:12.200000000
1,"israel, palestinian, israeli, jerusalem, gaza",56,2021-11-21 17:17:12.200000000
2,"ukraine, russia, putin, russian, invasion",49,2021-11-21 17:17:12.200000000
3,"vaccine, covid, covid vaccine, vaccines, pfizer",55,2021-11-21 17:17:12.200000000
4,"police, shot, darrell, darrell brooks, brooks",35,2021-11-21 17:17:12.200000000
5,"johnson, boris, boris johnson, uk, brexit",32,2021-11-21 17:17:12.200000000
6,"omicron, variant, omicron variant, covid, covid variant",249,2021-11-21 17:17:12.200000000
7,"space, moon, the moon, rover, asteroid",40,2021-11-21 17:17:12.200000000
8,"taliban, afghanistan, afghan, banking system, in afghanistan",22,2021-11-21 17:17:12.200000000
9,"china, evergrande, debt, uganda, chinese",60,2021-11-21 17:17:12.200000000
10,"hong, kong, hong kong, tiananmen, lai",21,2021-11-21 17:17:12.200000000
11,"north, korean, korea, north korean, north korea",29,2021-11-21 17:17:12.200000000
12,"taiwan, china, nicaragua, with taiwan, taiwan to",45,2021-11-21 17:17:12.200000000
13,"sanctions, announce sanctions next, week on countries, sanctions next week, countries and individuals",10,2021-11-21 17:17:12.200000000
14,"india, cto, hindus to pay, named ceo, former cto parag",4,2021-11-21 17:17:12.200000000
15,"turkey, erdogan, turkish, erdogan says, foiled turkey",11,2021-11-21 17:17:12.200000000
16,"masks, mask, face, face masks, wear",16,2021-11-21 17:17:12.200000000
17,"deaths since, germany records, germany, taps epidemiologist as, taps epidemiologist",5,2021-11-21 17:17:12.200000000
18,"list of backsliding, of backsliding democracies, of backsliding, democracies for, backsliding democracies for",7,2021-11-21 17:17:12.200000000
19,"belarus, at polish, lukashenko, migrants, eu and",17,2021-11-21 17:17:12.200000000
20,"saudi, khashoggi, arabia, saudi arabia, yemen",44,2021-11-21 17:17:12.200000000
21,"climate, climate change, change, box to, climate crisis",9,2021-11-21 17:17:12.200000000
22,"share of, of global wealth, share of global, global wealth, share",16,2021-11-21 17:17:12.200000000
23,"hackers, ransomware, google, we know, cyber",12,2021-11-21 17:17:12.200000000
